Data Source;World Development Indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;7/10/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
United Kingdom;GBR;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93,50985964;93,50985964;93,50985964;93,50985964;93,50985964;93,50985964;93,50985964;93,51999059;93,53012155;93,54025251;93,55038346;93,56051442;93,57064537;93,57627368;93,57627368;93,57627368;93,57627368;93,57627368;93,57627368;93,57627368;93,57627368;93,57627368;93,57627368;;
Georgia;GEO;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55,66807025;55,06076001;54,29686698;53,53297396;52,78354796;52,0337031;51,28343939;50,53275683;49,78165541;49,03013514;48,27819602;47,52583804;46,77306121;46,01986553;45,26158681;44,5025458;43,74274224;42,98217583;42,2208463;41,45875337;40,69589676;39,93227619;39,16789138;;
Ghana;GHA;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,83881324;1,874790442;2,460170408;3,066239415;3,692997461;4,339743778;5,004869713;5,689996667;6,395124643;7,120253638;7,865383655;8,630514691;9,415646748;10,22077983;11,04591392;11,89104904;12,75618518;13,64132234;14,54646052;15,47159972;16,41673994;17,38188118;18,36702344;;
Gibraltar;GIB;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guinea;GIN;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gambia, The;GMB;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56,84811138;55,27361234;53,69911329;52,19270207;50,68217747;49,15890972;47,63150614;46,09996672;44,56429145;43,02448036;41,48053342;39,93245064;38,38023202;36,82387757;35,26338728;33,69876114;32,12999917;30,55710136;28,98006772;27,39889823;25,8135929;24,21587871;22,61332474;;
Guinea-Bissau;GNB;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,260086598;0,793484;1,384580634;1,979174064;2,57726429;3,178851312;3,783935131;4,392515745;5,004593155;5,620167362;6,239238364;6,861806163;7,487870758;8,117432149;8,750490336;9,387045319;10,0270971;10,67064567;10,67064567;;
Equatorial Guinea;GNQ;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Greece;GRC;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Grenada;GRD;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Greenland;GRL;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guatemala;GTM;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guam;GUM;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guyana;GUY;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60,28368373;59,70600465;59,12832556;58,55064647;57,99781437;57,44448709;56,89066463;56,33634698;55,78153416;55,22622615;54,67042296;54,11412458;53,55733103;53,00004229;52,44225837;51,88397927;51,32520499;50,76593552;50,20617088;49,64591105;49,08515604;48,52390584;47,96216047;;
High income;HIC;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78,52018164;77,99429395;77,95614252;78,00805778;78,13123734;78,25561532;78,42519039;78,6081827;78,80650262;79,02053766;79,296783;79,61395141;79,94762429;80,27975547;80,58185539;80,91800703;81,24576332;81,57927947;81,83707016;82,07429573;82,15855503;82,22635532;82,36278223;;
Hong Kong SAR, China;HKG;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Honduras;HND;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48,07022103;49,14686097;50,21763502;51,2825432;52,34158548;53,39126913;54,43510421;55,47309073;56,50522869;57,53151809;58,55195893;59,56655122;60,57529494;61,5781901;62,5752367;63,56643475;64,55178423;65,53128515;66,50493751;67,47274132;68,43469656;69,39080324;70,52318199;;
Heavily indebted poor countries (HIPC);HPC;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,787601616;8,023119911;8,296476793;8,580952746;8,84057585;9,215567516;9,581383374;9,947461267;10,31777819;10,68874844;11,04152803;11,38161364;11,7183486;12,05777401;12,39815598;12,73787719;13,07712796;13,41439647;13,75091911;14,08639831;14,43242764;14,76121448;15,01293621;;
Croatia;HRV;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Haiti;HTI;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hungary;HUN;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63,7774419;63,39190564;63,00636938;62,62083312;63,38633067;64,20771344;65,08498141;66,01813459;67,00717297;68,05209656;69,15290535;70,30959936;71,52217856;72,79064298;74,1149926;75,49522743;76,94726075;79,4092674;80,68586975;80,68586975;80,68586975;80,68586975;80,68586975;;
IBRD only;IBD;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,615196689;8,304317184;9,248764623;10,34224977;12,12181896;13,85112565;15,64837964;17,52115599;19,46988282;21,4850089;23,56689827;25,70389161;27,89641461;30,14891846;32,45858763;34,82349781;37,24318431;39,64815888;42,04174763;44,46944994;46,60907204;48,69463157;50,78874203;;
IDA & IBRD total;IBT;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,538693898;10,14020997;10,98296956;11,93313474;13,35846561;14,75545214;16,2047473;17,7194058;19,28013309;20,87461906;22,50384827;24,16142856;25,84787043;27,56313774;29,33036781;31,12182913;32,93460895;34,72298208;36,4903671;38,2671047;39,836684;41,33665579;42,76517693;;
IDA total;IDA;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,76215127;14,97040005;15,46614924;15,97270291;16,43791467;16,96633597;17,54036897;18,18615821;18,84160555;19,48922399;20,13438852;20,78240945;21,43327453;22,08111402;22,8087324;23,53713136;24,26062756;24,9832155;25,71130552;26,44880625;27,18561104;27,87744734;28,39177937;;
IDA blend;IDB;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,59368356;18,96353309;19,45810631;19,96815706;20,47750179;20,9866688;21,63390816;22,4885115;23,34957379;24,2211861;25,09727975;26,00080558;26,9260743;27,85508176;28,78176074;29,70458178;30,62443383;31,5404997;32,45550957;33,37307727;34,29377041;35,21195655;36,13628124;;
Indonesia;IDN;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDA only;IDX;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,612529;12,77964012;13,27559007;13,77932274;14,22158184;14,75783913;15,28822972;15,8140055;16,3461068;16,85933162;17,36655272;17,86498519;18,36077209;18,85608654;19,48001779;20,11039023;20,73956115;21,3689105;22,00456507;22,65457897;23,30258144;23,88140579;24,18401703;;
Isle of Man;IMN;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
India;IND;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,445551852;1,881812871;3,335551309;4,804420293;7,661519482;10,27823404;12,92153614;15,60069589;18,3071338;21,04085893;23,80188038;26,59020723;29,40584856;32,24881345;35,11911099;38,01675025;40,94174033;43,76441169;46,49078496;49,21749267;51,94450193;54,67178056;57,39929706;;
Not classified;INX;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ireland;IRL;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64,5318695;64,87509572;65,22434847;65,57962777;65,94093362;66,30826601;66,7247711;67,15095289;67,58686868;68,03257575;68,48813139;68,9535929;69,42901756;69,83777347;70,25814678;70,69019478;71,0235742;70,93611031;70,85090482;70,84070175;70,83049869;70,82029563;70,74745559;;
Iran, Islamic Rep.;IRN;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Iraq;IRQ;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23,13537487;24,9758337;26,81629254;28,65675137;30,4972102;30,61661629;30,83807587;31,16511196;31,60124756;32,15000567;32,81490931;33,59948148;34,50724519;35,66465515;36,97127163;38,43022885;40,04447352;41,81944087;43,75910915;45,80647488;47,62699363;47,81315399;47,99910186;;
Iceland;ISL;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Israel;ISR;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78,80451185;79,4839449;80,1658057;80,85009424;81,53681053;82,22595456;82,91752634;83,61152586;84,30795312;85,00680812;85,70809087;86,38614987;87,04905648;87,714151;88,38143343;89,05090378;89,72256203;90,3964082;91,07244227;91,75066426;92,43107416;93,11367198;93,7984577;;
Italy;ITA;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78,02604464;78,02604464;78,02604464;78,02604464;78,02956282;78,033081;78,03659918;78,04011736;78,04363554;78,04715372;78,0506719;78,05419008;78,05770826;78,06122644;78,06474462;78,0682628;78,07178098;78,07529916;78,07529916;78,07529916;78,07529916;78,07529916;78,07529916;;
Jamaica;JAM;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jordan;JOR;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Japan;JPN;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kazakhstan;KAZ;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kenya;KEN;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25,50363268;25,82330457;26,16285796;26,50289757;26,84342339;27,18443543;27,52593368;27,86791815;28,20723928;28,54328868;28,87981386;29,21681481;29,55429154;29,89224405;30,23067233;30,56957638;30,90895622;31,24881183;31,58914321;31,92995037;32,27123331;32,61299202;32,95522651;;
Kyrgyz Republic;KGZ;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89,26347026;89,29569802;89,72353797;90,14784695;90,56862495;91,07465594;91,56687992;92,04722435;92,5247852;92,99955212;93,47151477;93,94066283;94,40698595;94,8704738;95,33111604;95,78890234;96,15866002;96,23804623;96,31382747;96,38599341;96,45761967;96,45761967;96,45761967;;
Cambodia;KHM;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,509792439;3,212867278;6,054107832;7,408542828;8,701499081;10,00752633;11,32662456;12,65879379;14,00403402;15,36234523;16,73372744;18,11818064;19,51570483;20,92630002;22,3499662;23,7889741;25,46268423;27,15166147;28,8559058;30,57541724;32,31019577;34,06024141;;
Kiribati;KIR;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,96708708;13,88115298;14,79521888;15,70928478;16,62335068;17,14757069;17,67179069;18,19601069;18,67361566;19,14860993;19,62099348;20,09076633;20,55792847;21,0224799;21,48442063;21,94375064;22,40046995;22,85457854;23,30607643;23,75496362;24,20124009;24,64490585;25,05362311;;
St. Kitts and Nevis;KNA;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Korea, Rep.;KOR;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kuwait;KWT;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Latin America & Caribbean (excluding high income);LAC;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lao PDR;LAO;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,95305908;17,59787965;20,04298145;22,48808325;24,93318506;27,32462959;29,70649007;32,07876649;34,44145886;36,79456718;39,13809144;41,47203165;43,7963878;46,1111599;48,41634795;50,71195194;52,99797188;55,27440777;57,5412596;59,79852738;59,79852738;59,79852738;59,79852738;;
Lebanon;LBN;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liberia;LBR;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Libya;LBY;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
St. Lucia;LCA;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Latin America & Caribbean;LCN;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Least developed countries: UN classification;LDC;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,41550487;11,61396022;12,11246652;12,61746517;13,05738908;13,59396403;14,1247599;14,65169244;15,18265287;15,69054482;16,19116504;16,68231531;17,16823587;17,65181486;18,27096161;18,89646979;19,52235651;20,15143317;20,78542831;21,43480498;22,08712691;22,66829972;22,95832478;;
Low income;LIC;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,12368619;10,22710922;10,87090467;11,03952944;11,31704038;11,67478567;12,05762316;12,45208047;12,76014469;13,04818771;13,34471354;13,48873718;13,79650102;14,05300493;14,31222311;14,56904853;14,88505601;15,25064749;15,5778273;15,9313681;16,32011281;19,45459553;19,79174283;;
Liechtenstein;LIE;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sri Lanka;LKA;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lower middle income;LMC;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,55849206;12,60525053;13,6375037;14,67658119;16,54886644;18,25382273;19,98788894;21,79243231;23,60647864;25,42773949;27,25781214;29,09888397;30,95478113;32,82393842;34,74831579;36,68795597;38,63885729;40,53880186;42,38663537;44,22761527;46,05329132;47,79942001;49,45442899;;
Low & middle income;LMY;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,20298126;12,8635953;13,72660908;14,63549767;16,01096127;17,33181061;18,69407424;20,11497555;21,55734375;23,02183295;24,51722448;25,98344903;27,52079331;29,07745413;30,68135981;32,30986723;33,95830577;35,58391085;37,18162857;38,81223594;40,24085309;42,00381482;43,31460355;;
Lesotho;LSO;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,590790865;7,072212432;9,553633999;11,99548545;14,42101956;16,82736842;19,21741898;21,59117123;23,94862518;26,28978082;28,61463815;30,92319717;33,21545789;35,4914203;37,7510844;39,99445019;42,22151768;44,43228686;46,62675774;48,8049303;50,96680456;50,96680456;50,96680456;;
Late-demographic dividend;LTE;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,423835748;8,57187328;9,314511863;10,165022;11,09246896;12,10511931;13,20298289;14,38162074;15,61268669;16,90625831;18,26293301;19,68779876;21,18073429;22,74487652;24,38013283;26,08633444;27,85852852;29,68960145;31,58331008;33,53832722;34,76105175;35,96918451;37,17037565;;
Lithuania;LTU;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63,28983984;64,22470172;65,15956361;66,0944255;67,02928738;67,96414927;68,89901116;69,83387304;70,76873493;71,79990222;72,83358075;74,3785574;75,95082677;77,5548246;79,21902092;80,89441273;82,5810281;84,27889513;85,87248106;87,03292233;88,19613416;89,36211652;90,52859922;;
Luxembourg;LUX;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85,90962946;85,90442308;85,8992167;85,89401032;85,88880394;85,88359755;85,87839117;85,87318479;85,86797841;85,86277203;85,85756565;85,85235927;85,84715289;86,10383597;86,36093146;86,61843936;86,87635966;87,13635309;87,40032906;87,66472519;87,92954148;88,19477792;88,46043451;;
Latvia;LVA;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Macao SAR, China;MAC;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
St. Martin (French part);MAF;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;MAR;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monaco;MCO;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moldova;MDA;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Madagascar;MDG;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,701498268;2,072380629;2,443262989;2,81154006;3,179130418;3,546034062;3,912250992;4,27778121;4,642624713;5,006781504;5,37025158;5,733034944;6,095131594;6,45654153;6,817264753;7,177301262;7,536651058;7,895314141;8,25329051;8,610580165;8,967183107;9,323099336;9,678328851;;
Maldives;MDV;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Middle East, North Africa, Afghanistan & Pakistan;MEA;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37,15173773;37,75397405;38,25870649;38,76526081;40,29466482;41,30146047;42,3524646;43,38954144;44,32449936;45,18005134;45,99846945;46,81470454;47,58966187;48,33572103;49,13405054;49,98410584;50,93053078;51,90103145;52,90003704;53,93117098;54,9150038;55,15507775;55,32978119;;
Mexico;MEX;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marshall Islands;MHL;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Middle income;MIC;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,660229003;10,3107035;11,22536488;12,25875886;13,82085394;15,34143336;16,92672712;18,59127151;20,31033707;22,07268838;23,87960387;25,72431788;27,6082554;29,53339433;31,52562873;33,55491615;35,62054684;37,67067013;39,70753823;41,76533715;43,60021578;45,3565412;47,0549925;;
North Macedonia;MKD;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,80961358;16,80961358;16,80961358;16,80961358;16,80961358;16,87716241;16,944716;17,01227434;17,07983743;17,14740526;17,21497785;17,28255519;17,35013728;17,41772411;17,4853157;17,55291204;17,62051313;17,68811897;17,75572955;17,82334489;17,89096498;17,95858982;17,95858982;;
Mali;MLI;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,340646882;4,95803968;5,597058464;6,257786798;6,940224683;7,644372118;8,370229103;9,117795639;9,887071725;10,67805736;11,49075255;12,32515728;13,18127157;14,05909541;14,9586288;15,87987173;16,82282422;17,78748626;18,77385785;19,78193899;20,81172968;21,85986278;22,92852748;;
Malta;MLT;People using safely managed sanitation services, rural (% of rural population);SH.STA.SMSS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
