Data Source;World Development Indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;7/10/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
Ecuador;ECU;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,38850329;70,18463179;71,05694168;71,9309605;72,80668823;73,68412488;74,56327045;75,44412495;76,32668836;77,21096068;78,09694193;78,9846321;79,87403118;80,76513919;81,65795611;82,55248195;83,44871672;84,3466604;85,246313;86,14767451;87,05074495;87,87282987;87,87282987;;
Egypt, Arab Rep.;EGY;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,37425869;97,4300439;97,48584315;97,54165641;97,5974837;97,653325;97,70918034;97,76504969;97,82093307;97,87683047;97,93274189;97,98866733;98,0446068;98,10056029;98,1565278;98,21250934;98,2685049;98,32451448;98,34277189;98,36102931;98,37928672;98,37928672;98,37928672;;
Euro area;EMU;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,17119669;99,1904212;99,20793667;99,22538758;99,24376903;99,26409536;99,28417551;99,3025571;99,38738449;99,43015922;99,48161769;99,53223702;99,58601981;99,60854229;99,6285025;99,64620397;99,66026822;99,67359283;99,68613801;99,68325146;99,68008033;99,67600553;99,67161373;;
Eritrea;ERI;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30,99104987;30,72526042;30,45947097;30,19368152;29,92789207;29,66210262;29,39631317;29,13052372;28,86473427;28,59894482;28,33315537;28,06736592;27,80157647;27,80157647;27,80157647;27,80157647;27,80157647;;;;;;;;
Spain;ESP;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;;
Estonia;EST;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92,93933553;93,40999629;93,88065705;94,35131781;94,82197857;95,29263933;95,76330009;96,23396084;96,7046216;97,17528236;97,64594312;98,11660388;98,58726464;99,05792539;99,52858615;99,99924691;100;100;100;100;100;100;100;;
Ethiopia;ETH;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,734368005;10,35184154;11,9596474;13,55778558;15,14625608;16,7250589;18,29419404;19,8536615;21,40346128;22,94359339;24,47405781;25,99485456;27,50598363;29,00744501;30,49923872;31,98136475;33,4538231;34,91661378;36,36973677;37,81319208;39,24697972;40,67109967;42,2175168;;
European Union;EUU;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,32245945;99,3342233;99,34455858;99,35566313;99,36772386;99,20540654;99,21568015;99,22431974;99,27428291;99,29879767;99,12718179;98,94815162;98,76937922;98,56742437;98,3613594;98,15171942;97,93716749;97,71794198;97,49943539;97,26719482;97,05700482;96,85050501;96,84804194;;
Fragile and conflict affected situations;FCS;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32,3219545;33,02191134;33,81340169;34,65656346;35,52330478;36,47549908;37,44589279;38,43926185;39,45847463;40,47744472;41,513516;42,5179653;43,54609519;44,56168693;45,53613059;46,50663051;47,49805542;48,58352678;49,60852823;50,64414157;51,6437705;52,63334127;53,42261088;;
Finland;FIN;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;;
Fiji;FJI;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91,53036511;91,53036511;91,53036511;91,50688949;91,48341387;91,45993825;91,43646263;91,41298701;91,38951139;91,36603577;91,34256015;91,31908452;91,2956089;91,27213328;91,24865766;91,22518204;91,20170642;91,1782308;91,15475518;91,13127956;91,10780394;91,08432832;91,06085269;;
France;FRA;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;;
Faroe Islands;FRO;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia, Fed. Sts.;FSM;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gabon;GAB;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,62712264;41,25470713;41,86795278;42,46685959;43,05142757;43,62165672;44,17754703;44,7190985;45,24631115;45,75918495;46,25771992;46,74191606;47,21177337;47,66729183;48,10847147;48,95157635;49,79468123;50,63778611;51,48089099;52,32399587;53,16710075;54,01020563;54,85331051;;
United Kingdom;GBR;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;;
Georgia;GEO;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89,83892941;90,06339071;90,28785202;90,51231332;90,73677462;90,96123593;91,18569723;91,41015853;91,63461983;91,31021302;90,38035199;89,44486998;88,503767;87,55704305;86,60469812;86,49801775;86,82172545;87,14598763;87,47080429;87,79617545;88,12210109;88,33179459;88,5414881;;
Ghana;GHA;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53,9410437;54,87501975;55,7959122;56,71636673;57,63638336;58,55596207;59,47510286;60,39380574;61,31207071;62,22989777;63,14728691;64,06423813;64,98075145;65,89682684;66,81246433;67,7276639;68,64242556;69,5567493;70,47063513;71,38408304;72,29709304;73,20966513;74,1217993;;
Gibraltar;GIB;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guinea;GIN;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38,79993614;39,49579852;40,19166089;40,88752327;41,58338564;42,27924801;42,97511039;43,67097276;44,36683514;45,06269751;45,75855989;46,80531982;47,86259227;48,93037724;50,00867472;51,09748471;52,19680722;53,30664225;54,42698979;55,55784984;56,69922242;57,8511075;59,0135051;;
Gambia, The;GMB;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62,7965323;63,39496726;63,99525708;64,59740176;65,2014013;65,8072557;66,41496497;67,02452909;67,63594807;68,24922192;68,86435062;69,48133419;70,10017262;70,72086591;71,34341406;71,96781707;72,59407494;73,22218767;73,85215526;74,48397772;75,11765503;75,75318721;76,39057424;;
Guinea-Bissau;GNB;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,62619943;43,20061678;43,76469813;44,31844349;44,86185285;45,39492622;45,91766359;46,43006497;46,93213035;47,42385973;47,90525312;48,37631051;48,8370319;49,2874173;49,7274667;50,15718011;50,57655752;50,98559894;51,38430436;51,77267378;52,15070721;52,51840464;52,51840464;;
Equatorial Guinea;GNQ;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38,68913259;38,08038157;37,47163055;36,86287953;36,25412851;35,64537749;35,03662647;34,42787545;33,81912442;33,2103734;32,60162238;31,99287136;31,38412034;30,77536932;30,77536932;30,77536932;30,77536932;30,77536932;;;;;;;
Greece;GRC;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,00472939;99,07534817;99,14596696;99,21658574;99,28720453;99,35782332;99,4284421;99,49906089;99,56967968;99,64029846;99,71091725;99,78153604;99,85215482;99,92277361;99,99339239;100;100;100;100;100;100;100;100;;
Grenada;GRD;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Greenland;GRL;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guatemala;GTM;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79,25337145;79,78294591;80,31160633;80,83935273;81,3661851;81,89210344;82,41710775;82,94119804;83,46437429;83,98663652;84,50798471;85,02841888;85,54793902;86,06654512;86,5842372;87,10101526;87,61687928;88,13182927;88,71534755;89,29886582;89,8823841;90,46590238;91,04942065;;
Guam;GUM;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guyana;GUY;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86,16144573;86,59842183;87,03551971;87,47273938;87,91008083;88,34754408;88,78512911;89,22283593;89,66066454;90,09861493;90,53668711;90,97488108;91,41319684;91,85163438;92,29019371;92,72887483;93,16767774;93,60660243;94,04564891;94,48481718;94,92410724;95,36351908;95,80305271;;
High income;HIC;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96,03820919;96,10872923;96,17653867;96,2349654;96,30647715;96,3743078;96,43463732;96,49930143;96,56076888;96,6282814;96,69392016;96,75881228;96,82053878;96,8667517;96,90706749;96,95861713;97,00499184;97,13238444;;
Hong Kong SAR, China;HKG;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Honduras;HND;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76,63267266;77,33416833;78,035664;78,67884099;79,32097882;79,96207749;80,60213699;81,24115734;81,87913852;82,51608054;83,1519834;83,7868471;84,42067163;85,05345701;85,68520322;86,31591028;86,94557817;87,5742069;88,20179647;88,82834688;89,45385813;90,07833021;90,76995385;;
Heavily indebted poor countries (HIPC);HPC;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27,62826234;28,37520514;29,20858799;30,05303888;30,92744085;31,88294555;32,84300362;33,80795948;34,80795132;35,81692406;36,8242683;37,84091854;38,85739604;39,87308364;40,90145644;41,93479391;42,95837081;44,04972663;45,09212467;46,1427869;47,15181164;48,12570738;49,15104823;;
Croatia;HRV;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,1;97,1;97,1;97,1;97,1;97,1;97,1;97,1;;;;;;;;;;;;;;;;;
Haiti;HTI;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,48238582;40,62724812;40,76983516;40,91014694;41,04818347;41,18394473;41,31743073;41,44864147;41,57757695;41,70423717;41,82862214;41,95073184;42,07056628;42,18812546;42,30340938;42,41641805;42,52715145;42,63560959;42,74179247;42,8457001;42,8457001;42,8457001;42,8457001;;
Hungary;HUN;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,90000415;99,90000415;99,90000996;99,90001577;99,90002157;99,90002738;99,90003318;99,90003899;99,90004479;99,90005059;99,90005639;99,90006219;99,90006799;99,90007379;99,90007959;99,90008539;99,90009119;99,90009699;100;100;100;100;100;;
IBRD only;IBD;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73,26533534;73,74007229;74,69765162;75,65183738;76,60184922;77,68226557;78,61501144;79,5396786;80,44242157;81,3503426;82,24282482;83,12869941;84,01032054;84,89107603;85,76120256;86,62600379;87,47573667;88,32659306;89,18697136;90,02303009;90,85956876;91,83801725;92,90068992;;
IDA & IBRD total;IBT;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66,93865031;67,36854118;68,13739554;68,90872163;69,68019559;70,58590285;71,34969319;72,10641444;72,85071323;73,59868709;74,33659635;74,97819233;75,70502935;76,42562566;77,13914807;77,8499287;78,5492429;79,27024273;79,97513377;80,66396599;81,34410047;82,12779196;82,90195995;;
IDA total;IDA;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,36203369;49,96603444;50,56288324;51,18475107;51,82712458;52,5081955;53,19322057;53,89863357;54,62431792;55,33746793;56,05732127;56,63295442;57,33495819;58,00015062;58,68650821;59,38320266;60,08949618;60,86989367;61,60882116;62,36406215;63,10598761;63,8657232;64,53626072;;
IDA blend;IDB;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57,17248281;57,87016155;58,52425024;59,21184419;59,91984527;60,64909642;61,3807081;62,14083387;62,90790607;63,66412445;64,41741198;65,16113233;65,89079017;66,60862431;67,32437819;68,04204993;68,75948737;69,49271922;70,23887914;70,98835218;71,74339517;72,50540763;73,42459541;;
Indonesia;IDN;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65,2739835;66,34340968;67,41283587;68,48226205;69,55168824;70,62111442;71,66111044;72,70022843;73,73846838;74,7758303;75,81231418;76,84792003;77,88264784;78,91649762;79,94946937;80,98156308;82,01277875;83,04311639;84,072576;85,10115757;86,16443751;87,22771746;88,2909974;;
IDA only;IDX;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45,63788091;46,19169224;46,75354343;47,34562165;47,95327767;48,60830078;49,26914019;49,94239971;50,63567421;51,31712085;52,01016381;52,55222184;53,24415191;53,88739254;54,56773595;55,26296852;55,97718066;56,78200595;57,53065079;58,30494053;59,05258781;59,8087302;60,39556718;;
Isle of Man;IMN;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
India;IND;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75,30869353;76,02842679;76,77941;77,53097932;78,28313476;79,03587631;79,78920397;80,54311776;81,29761765;82,05270366;82,80837579;83,56463403;84,32147839;85,07890886;85,83692545;86,59552815;87,35471697;88,1144919;88,87485295;89,63580011;90,39733339;91,15945278;91,92215829;;
Not classified;INX;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ireland;IRL;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,44052331;97,41822841;97,3959335;97,3736386;97,3513437;97,3290488;97,3067539;97,284459;97,26216409;97,23986919;97,21757429;97,19527939;97,17298449;97,15068958;97,12839468;97,10609978;97,08380488;97,06150998;97,03921508;97,03921508;97,03921508;97,03921508;97,03921508;;
Iran, Islamic Rep.;IRN;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87,21772363;87,54318833;87,86865302;88,19411772;88,51958242;88,84504712;89,17051182;89,49597651;89,82144121;90,14690591;90,47237061;90,7978353;91,1233;91,4487647;91,7742294;92,0996941;92,42515879;92,75062349;93,07608819;93,40155289;93,72701758;94,05248228;94,37794698;;
Iraq;IRQ;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,03901169;56,05489284;58,07539761;60,10052602;62,13027805;64,16465372;66,20365302;68,24727595;70,29552251;72,34839271;74,40588653;76,46800398;78,53474507;80,60610979;82,68209814;84,76271011;86,84794573;88,93780497;91,03228784;93,13139434;94,83114678;94,83114678;94,83114678;;
Iceland;ISL;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;;
Israel;ISR;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;;
Italy;ITA;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jamaica;JAM;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88,11470128;88,35885944;88,6030176;88,84717577;88,3849909;87,91893452;87,44900662;86,9752072;86,49753626;86,0159938;85,53057982;85,04129432;84,5481373;84,05110877;84,27590933;84,5007099;84,72551046;84,95031103;85,17511159;85,39991216;85,39991216;85,39991216;85,39991216;;
Jordan;JOR;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96,71902657;96,73189498;96,74476339;96,7576318;96,77050021;96,78336863;96,79623704;96,80910545;96,82197386;96,83484227;96,84771068;96,86057909;96,87344751;96,88631592;96,89918433;96,91205274;96,92492115;96,93778956;96,95065797;96,96352639;96,9763948;96,9763948;96,9763948;;
Japan;JPN;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kazakhstan;KAZ;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81,84454907;82,42513466;83,0184332;83,61190958;84,20556381;84,79939587;85,39340578;85,98759353;86,58195912;87,17650256;87,77122383;88,36612295;88,96119991;89,55645471;90,15188736;90,74749784;91,34328617;91,93925234;91,93925234;91,93925234;91,93925234;91,93925234;;;
Kenya;KEN;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37,52961245;38,24282601;38,95623864;39,66985035;40,38366113;41,09767098;41,8118799;42,52628789;43,24089496;43,9557011;44,67070631;45,3859106;46,10131396;46,81691639;47,53271789;48,24871846;48,96491811;49,68131683;50,39791462;51,11471149;51,83170742;52,54890243;53,26629651;;
Kyrgyz Republic;KGZ;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72,35678161;72,35678161;73,21356489;74,07034818;74,92713146;75,63081838;76,33104359;77,02780712;77,72110894;78,41094907;79,09732751;79,78024425;80,45969929;81,13569264;81,8082243;82,47729425;83,14290252;83,80504908;84,46373396;85,11895713;85,77071862;85,77071862;85,77071862;;
Cambodia;KHM;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45,58936803;47,4281005;49,26683297;51,10556545;52,76497307;54,13814433;55,48048154;56,79198472;58,07265385;59,32248894;60,54148999;61,729657;62,88698997;64,01348889;65,10915378;66,17398462;67,20798141;68,21114417;69,18347289;70,12496756;71,03562819;71,91545478;72,76444733;;
Kiribati;KIR;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48,79619869;49,32886382;49,86152894;50,39419406;50,92685919;51,45952431;51,99218944;52,52485456;52,99585553;53,46561835;53,93414303;54,40142957;54,86747797;55,33228823;55,79586034;56,25819432;56,71929015;57,17914785;57,6377674;58,09514881;58,55129208;59,00619721;59,53019535;;
St. Kitts and Nevis;KNA;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Korea, Rep.;KOR;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kuwait;KWT;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Latin America & Caribbean (excluding high income);LAC;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70,58530998;71,54901645;72,56103742;73,57172803;74,56005006;75,55003694;76,54150174;77,53526608;78,5137331;79,39607227;80,28469006;81,17200708;82,05037354;82,88209971;83,71982379;84,55477051;85,23109856;85,97609921;86,82613315;87,67208153;88,890882;90,71495304;91,18846657;;
Lao PDR;LAO;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37,54959073;39,8181042;42,07387855;44,3169138;46,54720994;48,76476698;50,96958491;53,16166374;55,34100346;57,50760408;59,66146559;61,80258799;63,93097129;66,04661548;68,14952057;70,23968655;72,31711343;74,3818012;76,43374986;78,47295942;78,47295942;78,47295942;78,47295942;;
Lebanon;LBN;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liberia;LBR;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,19256516;50,20959204;51,22661891;52,24364579;53,26067267;54,27769954;55,01747419;55,74704994;56,46642677;57,17560469;57,8745837;58,5633638;59,24194499;59,91032728;60,56851065;61,21649511;61,85428066;62,48186731;63,09925504;63,70644386;64,30343377;64,89022478;65,46681687;;
Libya;LBY;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
St. Lucia;LCA;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88,80462336;88,80462336;88,80462336;89,30521089;89,80579842;90,30638595;90,80697348;91,30756101;91,80814854;92,30873607;92,8093236;93,30991112;93,81049865;94,31108618;94,81167371;95,31226124;95,81284877;96,3134363;96,81402383;96,81402383;96,81402383;96,81402383;96,81402383;;
Latin America & Caribbean;LCN;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71,02768069;71,98462321;72,98745521;73,98979653;74,9695647;75,95380441;76,93941752;77,92721979;78,90046324;79,7914283;80,67891564;81,56510437;82,44294815;83,2767126;84,1166142;84,95430149;85,643704;86,41288274;87,23791825;88,05279721;89,22032985;90,96953364;91,42087196;;
Least developed countries: UN classification;LDC;People using at least basic drinking water services, rural (% of rural population);SH.H2O.BASW.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,71464558;43,27686205;43,85019198;44,46231797;45,08803806;45,76455671;46,43249847;47,10040386;47,80331835;48,50741808;49,21788695;49,78749108;50,49462148;51,20467069;51,93120368;52,67600963;53,42169223;54,25001618;55,01842085;55,80236695;56,57839762;57,36700853;57,97614926;;
