Data Source;World Development Indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;7/10/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
Europe & Central Asia;ECS;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98,92294115;98,93155688;98,94316002;98,95271249;98,92391493;98,90098885;98,8771009;98,85773675;98,83677729;98,81579038;98,78219679;98,7480691;98,71589534;98,68274013;98,64999053;98,65777234;98,66400128;98,66892761;98,67629189;98,68495588;98,69770088;98,70200176;98,73636485;;
Ecuador;ECU;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90,81318307;91,32830671;91,88286247;92,43786057;92,99330099;93,54918373;94,10550881;94,66227621;95,21948594;95,77713799;96,33523238;96,89376908;97,45274812;98,01216949;98,57203318;99,1323392;99,69308754;100;100;100;100;100;100;;
Egypt, Arab Rep.;EGY;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,40386565;99,39907549;99,39428357;99,38948988;99,38469443;99,37989721;99,37509823;99,37029748;99,36549497;99,36069069;99,35588465;99,35107684;99,34626727;99,34145594;99,33664284;99,33182798;99,32701135;99,32219296;99,31011697;99,29804098;99,285965;99,285965;99,285965;;
Euro area;EMU;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,86588494;99,86884747;99,87203452;99,87511908;99,87806159;99,88081111;99,8831068;99,88508934;99,88723075;99,88966428;99,89240994;99,89456494;99,89392033;99,89263181;99,894965;99,89677249;99,89827539;99,89951101;99,90034809;99,90098893;99,90169015;99,90219119;99,90254769;;
Eritrea;ERI;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90,50571485;90,44175732;90,3777998;90,31384227;90,24988474;90,18592721;90,12196969;90,05801216;89,99405463;89,93009711;89,86613958;89,80218205;89,73822453;89,73822453;89,73822453;89,73822453;89,73822453;;;;;;;;
Spain;ESP;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;99,98246575;99,94520548;99,90794521;99,90794521;99,90794521;99,90794521;99,90794521;99,90794521;99,90794521;99,90794521;99,90794521;;
Estonia;EST;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,31521626;99,35028852;99,38536078;99,42043305;99,45550531;99,49057757;99,52564984;99,5607221;99,59579436;99,63086663;99,66593889;99,70101115;99,73608342;99,77115568;99,80622794;99,8413002;99,87637247;99,91144473;99,94651699;99,98158926;100;100;100;;
Ethiopia;ETH;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76,22374086;76,54196236;76,86031719;77,17880535;77,49742685;77,81618169;78,13506986;78,45409136;78,77324619;79,09253437;79,41195587;79,73151071;80,05119889;80,3710204;80,69097524;81,01106342;81,33128493;81,65163978;81,97212796;82,29274947;82,61350432;82,93439251;83,23708104;;
European Union;EUU;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,86484724;99,86687366;99,86915262;99,87145365;99,87367022;99,87575506;99,87750208;99,87896716;99,88054682;99,88237836;99,8569087;99,8310389;99,80347615;99,77576217;99,7511934;99,72672336;99,70232457;99,67775418;99,65319913;99,62886393;99,60766988;99,58722322;99,59059024;;
Fragile and conflict affected situations;FCS;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79,24676391;79,29421555;79,51191485;79,7461053;79,90851593;80,11825431;80,33582246;80,6079142;80,87845935;81,17332992;81,48896387;81,62039183;81,96916603;82,31194328;82,65742233;83,10667481;83,56537225;84,01041924;84,48911387;84,98073114;85,43564945;85,84474821;86,14540805;;
Finland;FIN;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;;
Fiji;FJI;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98,39105051;98,39105051;98,39105051;98,40474472;98,41843893;98,43213313;98,44582734;98,45952155;98,47321576;98,48690997;98,50060418;98,51429839;98,5279926;98,54168681;98,55538102;98,56907523;98,58276944;98,59646365;98,61015786;98,62385207;98,63754628;98,65124049;98,6649347;;
France;FRA;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;;
Faroe Islands;FRO;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia, Fed. Sts.;FSM;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gabon;GAB;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91,05403269;90,92726944;90,79978507;90,6715796;90,54265301;90,41300532;90,28263652;90,1515466;90,01973558;89,88720345;89,75395021;89,61997585;89,48528039;89,34986382;89,21372614;89,33737381;89,46102149;89,58466916;89,70831683;89,8319645;89,95561217;90,07925985;90,20290752;;
United Kingdom;GBR;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;;
Georgia;GEO;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98,80897506;98,84723264;98,88549023;98,92374781;98,9620054;99,00026298;99,03852057;99,07677815;99,11503574;99,08234138;98,9999204;98,91740636;98,83479924;98,75209906;98,66930581;98,65722779;98,75353467;98,84988644;98,9462831;99,04272465;99,13921109;99,17730158;99,21539206;;
Ghana;GHA;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79,61306353;79,99207208;80,83439377;81,68108519;82,53214632;83,38757718;84,24737776;85,11154807;85,98008809;86,85299784;87,73027731;88,6119265;89,49794541;90,38833404;91,2830924;92,18222048;93,08571828;93,9935858;94,90582305;95,82243002;96,74340671;97,66875312;98,42583451;;
Gibraltar;GIB;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;;
Guinea;GIN;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75,14789221;75,56017501;75,97245781;76,38474061;76,79702341;77,20930621;77,62158901;78,03387181;78,44615461;78,85843741;79,27072021;80,2991581;81,33397202;82,37516196;83,42272791;84,47666988;85,53698787;86,60368188;87,67675191;88,75619796;89,84202002;90,9342181;92,03279221;;
Gambia, The;GMB;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82,24806118;82,63254041;83,01779907;83,40383716;83,79065469;84,17825166;84,56662806;84,95578389;85,34571916;85,73643386;86,12792799;86,52020157;86,91325457;87,30708701;87,70169889;88,09709019;88,49326094;88,89021112;89,28794073;89,68644977;90,08573826;90,48580617;90,88665352;;
Guinea-Bissau;GNB;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77,59413253;77,485684;77,36654831;77,23672545;77,09621543;76,94501825;76,78313391;76,6105624;76,42730373;76,23335789;76,0287249;75,81340474;75,58739741;75,35070292;75,10332127;74,84525246;74,57649648;74,29705334;74,00692304;73,70610557;73,39460094;73,07240915;73,07240915;;
Equatorial Guinea;GNQ;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63,96617981;65,0517049;66,13722999;67,22275508;68,30828017;69,39380526;70,47933035;71,56485544;72,65038053;73,73590562;74,82143071;75,9069558;76,99248089;78,07800598;78,07800598;78,07800598;78,07800598;78,07800598;;;;;;;
Greece;GRC;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,94183971;99,94596644;99,95009316;99,95421989;99,95834661;99,96247334;99,96660007;99,97072679;99,97485352;99,97898024;99,98310697;99,9872337;99,99136042;99,99548715;99,99961387;100;100;100;100;100;100;100;100;;
Grenada;GRD;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Greenland;GRL;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guatemala;GTM;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95,24042567;95,3587769;95,47713982;95,59551441;95,71390068;95,83229863;95,95070826;96,06912956;96,18756255;96,30600721;96,42446355;96,54293157;96,66141127;96,77990265;96,8984057;97,01692043;97,13544685;97,25398494;97,36752734;97,48106975;97,59461216;97,70815456;97,82169697;;
Guam;GUM;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guyana;GUY;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94,44486577;94,54271027;94,64007384;94,73695649;94,83335822;94,92927903;95,02471891;95,11967787;95,21415591;95,30815302;95,40166921;95,49470448;95,58725882;95,67933224;95,77092474;95,86203632;95,95266697;96,0428167;96,13248551;96,2216734;96,24113888;96,12697552;96,01281216;;
High income;HIC;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,57308746;99,57716201;99,58390254;99,5908522;99,59719161;99,60340626;99,60947567;99,61530211;99,62103196;99,62655604;99,6282772;99,62802261;99,62668629;99,62647448;99,62832108;99,59507517;99,59552962;99,59753564;99,60074381;99,60198135;99,60240251;99,60477483;99,61219339;;
Hong Kong SAR, China;HKG;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98,74425725;98,82802568;98,91179412;98,99556255;99,07933099;99,16309942;99,24686786;99,3306363;99,41440473;99,49817317;99,5819416;99,66571004;99,74947847;99,83324691;99,91701535;100;100;100;100;100;100;100;100;;
Honduras;HND;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95,81160143;96,00147579;96,19135014;96,34807338;96,504666;96,661128;96,81745938;96,97366015;97,1297303;97,28566983;97,44147874;97,59715704;97,75270471;97,90812177;98,06340822;98,21856404;98,37358925;98,52848384;98,68324781;98,83788116;98,9923839;99,14675601;99,21649366;;
Heavily indebted poor countries (HIPC);HPC;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76,39506054;76,53540152;76,79041957;77,04255842;77,28915287;77,57255515;77,85230279;78,17322991;78,45425141;78,73099129;79,00995177;79,29837247;79,58937347;79,87299866;80,15672431;80,43938992;80,70932086;80,93006078;81,19615865;81,46875385;81,7314805;81,79053194;81,92166917;;
Croatia;HRV;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;;
Haiti;HTI;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84,743354;84,74289177;84,74177487;84,74000328;84,73757702;84,73449607;84,73076044;84,72637013;84,72132514;84,71562546;84,70927111;84,70226208;84,69459836;84,68627997;84,67730689;84,66767913;84,65739669;84,64645957;84,63486777;84,62262129;84,62262129;84,62262129;84,62262129;;
Hungary;HUN;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;;
IBRD only;IBD;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95,78128061;95,86742954;95,96484881;96,0616739;96,1479277;96,23673933;96,32837596;96,42027887;96,51245306;96,603995;96,69227128;96,78141202;96,87194642;96,96343334;97,05547567;97,15799426;97,2594959;97,37248472;97,49717721;97,59641775;97,67634961;97,75294337;97,82843001;;
IDA & IBRD total;IBT;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93,63832059;93,71382542;93,81588624;93,92001943;94,01692258;94,07544455;94,17161231;94,27515465;94,37268354;94,47026668;94,56659353;94,63601139;94,73871283;94,84320943;94,94970281;95,065984;95,18173581;95,30847646;95,4426974;95,55794805;95,65497161;95,73984639;95,83135779;;
IDA total;IDA;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82,35601526;82,51956641;82,79084079;83,06769259;83,34760367;83,38759554;83,64734259;83,95298651;84,22770227;84,49668607;84,77255668;84,92069081;85,194303;85,45673209;85,72916663;86,02045613;86,31939087;86,61142236;86,91967021;87,23690541;87,54634909;87,77248004;88,03791413;;
IDA blend;IDB;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85,65890718;85,75027381;85,97997094;86,23255452;86,50242959;86,19295774;86,41226033;86,67140561;86,94525448;87,23152909;87,52959493;87,83307112;88,14203956;88,46399593;88,80214668;89,15667721;89,52673903;89,91442199;90,31888147;90,7357995;91,16726322;91,61285992;92,15739817;;
Indonesia;IDN;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89,10816962;89,52061896;89,93306831;90,34551766;90,757967;91,17041635;91,59274598;92,0151646;92,43767221;92,86026881;93,28295441;93,705729;94,12859259;94,55154517;94,97458674;95,3977173;95,82093686;96,24424541;96,66764295;97,09112949;97,50420178;97,91727408;98,33034638;;
IDA only;IDX;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80,00682159;80,21779388;80,51736391;80,81499194;81,10246018;81,39280073;81,6842683;82,02083712;82,29662256;82,55300567;82,8133425;82,86540288;83,11737689;83,34055295;83,57108301;83,82770347;84,09140835;84,32512114;84,58309473;84,85027836;85,0928085;85,16236588;85,29552564;;
Isle of Man;IMN;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
India;IND;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91,82865991;92,00623903;92,18497497;92,36371538;92,54246023;92,72120955;92,89996332;93,07872155;93,25748424;93,43625138;93,61502299;93,79379904;93,97257956;94,15136453;94,33015396;94,50894784;94,68774619;94,86654899;95,04535624;95,22416796;95,40298413;95,58180475;95,76062984;;
Not classified;INX;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ireland;IRL;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,05368591;96,96218557;96,87068523;96,77918488;96,68768454;96,59618419;96,50468385;96,41318351;96,32168316;96,23018282;96,13868248;96,04718213;95,95568179;95,86418144;95,7726811;95,68118076;95,58968041;95,49818007;95,40667973;95,40667973;95,40667973;95,40667973;95,40667973;;
Iran, Islamic Rep.;IRN;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98,04760769;98,0768834;98,1061591;98,13543481;98,16471052;98,19398623;98,22326193;98,25253764;98,28181335;98,31108906;98,34036476;98,36964047;98,39891618;98,42819189;98,45746759;98,4867433;98,51601901;98,54529472;98,57457042;98,60384613;98,63312184;98,66239755;98,69167325;;
Iraq;IRQ;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93,17634543;93,51881275;93,86141815;94,20416161;94,54704314;94,89006275;95,23322042;95,57651616;95,91994997;96,26352185;96,6072318;96,95107982;97,29506592;97,63919008;97,9834523;98,3278526;98,67239097;99,01706741;99,36188192;99,7068345;99,80873103;99,80873103;99,80873103;;
Iceland;ISL;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;;
Israel;ISR;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;;
Italy;ITA;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jamaica;JAM;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,81351273;97,8413527;97,86919267;97,89703264;97,92487261;97,67242285;97,36852682;97,06444232;96,76016935;96,4557079;96,15105799;95,8462196;95,54119274;95,23597741;95,26298382;95,28999024;95,31699666;95,34400307;95,37100949;95,39801591;95,39801591;95,39801591;95,39801591;;
Jordan;JOR;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,0734312;99,07709825;99,08076529;99,08443234;99,08809938;99,09176643;99,09543347;99,09910052;99,10276757;99,10643461;99,11010166;99,1137687;99,11743575;99,12110279;99,12476984;99,12843688;99,13210393;99,13577097;99,13943802;99,14310506;99,14677211;99,14677211;99,14677211;;
Japan;JPN;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kazakhstan;KAZ;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96,64211193;96,89228137;97,03214531;97,17144112;97,31016879;97,44832832;97,58591972;97,72294298;97,8593981;97,99528509;98,13060394;98,26535466;98,39953724;98,45408826;98,34074903;98,22740979;98,11407056;98,00073133;98,00073133;98,00073133;98,00073133;98,00073133;98,00073133;;
Kenya;KEN;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87,76051119;87,69721453;87,63384815;87,57041204;87,50690621;87,44333065;87,37968537;87,31597036;87,25218563;87,18833117;87,12440699;87,06041308;86,99634945;86,93221609;86,86801301;86,8037402;86,73939766;86,67498541;86,61050342;86,54595171;86,48133028;86,41663912;86,35187823;;
Kyrgyz Republic;KGZ;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94,51543854;94,51543854;94,78104251;95,04664647;95,31225043;95,55652239;95,80067579;96,04471063;96,2886269;96,53242462;96,77610378;97,01966437;97,26310641;97,50642989;97,7496348;97,99272116;98,20721943;98,16218603;98,11729733;98,07255207;99,184912;99,184912;99,184912;;
Cambodia;KHM;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79,54240583;80,47266513;81,40292444;82,33318374;83,03584777;83,67874788;84,31535409;84,94566641;85,56968483;86,18740937;86,79884;87,40397675;88,0028196;88,59536856;89,18162362;89,76158479;90,33525207;90,90262546;91,46370495;92,01849054;92,56698225;92,79508604;93,63748948;;
Kiribati;KIR;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76,9563361;77,72194653;78,48755695;79,25316737;80,01877779;80,78438822;81,54999864;82,31560906;83,08121948;83,67863165;84,01028437;84,3341116;84,65011335;84,95828961;85,25864038;85,55116568;85,83586548;86,1127398;86,38178864;86,64301199;86,89640986;87,14198224;87,85910392;;
St. Kitts and Nevis;KNA;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Korea, Rep.;KOR;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kuwait;KWT;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;;
Latin America & Caribbean (excluding high income);LAC;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96,69503876;96,82268616;96,95563189;97,0888766;97,22435974;97,3587946;97,49326668;97,62780484;97,76228011;97,89021122;98,01882626;98,14754584;98,2756892;98,40409788;98,53389491;98,66354377;98,79167885;98,99174695;99,1028955;99,20598549;99,25298059;99,31611731;99,33714786;;
Lao PDR;LAO;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76,65527944;77,68539646;78,7149682;79,74399465;80,77247582;81,80041171;82,82780231;83,85464763;84,88094767;85,90670242;86,93191189;87,95657608;88,98069498;90,0042686;91,02729693;92,04977998;93,89860643;94,95382503;96,00904362;97,06426222;97,06426222;97,06426222;97,06426222;;
Lebanon;LBN;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liberia;LBR;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78,3404576;78,82029873;79,30013986;79,77998099;80,25982211;80,73966324;80,98758815;81,23277275;81,47521706;81,71492106;81,95188476;82,18610817;82,41759127;82,64633407;82,87233656;83,09559876;83,31612066;83,53390225;83,74894355;83,96124454;84,17080524;84,37762563;84,58170572;;
Libya;LBY;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
St. Lucia;LCA;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94,47628082;94,47628082;94,47628082;94,64687716;94,81747349;94,98806983;95,15866616;95,3292625;95,49985884;95,67045517;95,84105151;96,01164784;96,18224418;96,35284051;96,52343685;96,69403318;96,86462952;97,03522586;97,20582219;97,20582219;97,20582219;97,20582219;97,20582219;;
Latin America & Caribbean;LCN;People using at least basic drinking water services, urban (% of urban population);SH.H2O.BASW.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96,81666458;96,93976317;97,06796429;97,19631125;97,32624734;97,45557458;97,58496432;97,71444943;97,84392246;97,9672771;98,09099084;98,21479112;98,33838069;98,46222634;98,58741921;98,71249499;98,83694068;99,02942964;99,13750332;99,23564704;99,28006425;99,33967796;99,35932474;;
